Drink,ABV,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,Germany,Denmark,Estonia,Greece,Spain,Finland,France,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia,UK,Albania,Andorra,Armenia,Azerbaijan,Belarus,Bosnia and Herzegovina,Georgia,Iceland,Israel,Kazakhstan,Kyrgyzstan,Monaco,Montenegro,Norway,Moldova,Russian Federation,San Marino,Serbia,Switzerland,Tajikistan,The Former Yugoslav Republic of Macedonia,Turkey,Turkmenistan,Ukraine,Uzbekistan
Spirits,0.041,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.415276564,7.578299115,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.961614028,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,6.494403347,0.199036671,1.49433696
Spirits,0.042,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.381579503,7.397863421,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.938718456,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,6.339774696,0.199036671,1.458757509
Spirits,0.043,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.349449747,7.225820086,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.916887795,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,6.192338075,0.199036671,1.424832916
Spirits,0.044,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.318780435,7.061596902,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.896049436,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,6.051603119,0.199036671,1.392450349
Spirits,0.045,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.289474203,6.904672527,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.876137226,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,5.91712305,0.199036671,1.361507008
Spirits,0.046,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.261442155,6.75457095,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.857090764,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,5.78848994,0.199036671,1.33190903
Spirits,0.047,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.23460296,6.610856674,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.838854791,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,5.665330579,0.199036671,1.30357054
Spirits,0.048,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.208882065,6.473130494,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.821378649,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,5.547302859,0.199036671,1.27641282
Spirits,0.049,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.184211003,6.34102579,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.80461582,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0,0.30183428,0.158553417,0.221054828,1.53772249,5.434092597,0.199036671,1.250363579
Spirits,0.05,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.160526783,6.214205274,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.788523503,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.14697703,0.30183428,0.158553417,0.221054828,1.53772249,5.325410745,0.199036671,1.225356307
Spirits,0.051,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.137771356,6.092358112,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.773062258,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.144095127,0.30183428,0.158553417,0.221054828,1.53772249,5.220990926,0.199036671,1.201329713
Spirits,0.052,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.115891137,5.975197379,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.758195676,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.141324067,0.30183428,0.158553417,0.221054828,1.53772249,5.120587254,0.199036671,1.178227219
Spirits,0.053,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.094836587,5.862457806,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.743890097,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.138657575,0.30183428,0.158553417,0.221054828,1.53772249,5.023972401,0.199036671,1.155996516
Spirits,0.054,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.074561836,5.753893772,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.730114355,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.136089842,0.30183428,0.158553417,0.221054828,1.53772249,4.930935875,0.199036671,1.134589174
Spirits,0.055,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.055024348,5.649277522,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.716839548,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.133615481,0.30183428,0.158553417,0.221054828,1.53772249,4.841282495,0.199036671,1.113960279
Spirits,0.056,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.036184627,5.548397566,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.704038842,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.131229491,0.30183428,0.158553417,0.221054828,1.53772249,4.754831022,0.199036671,1.094068132
Spirits,0.057,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.01800595,5.451057258,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.691687284,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.128927219,0.30183428,0.158553417,0.221054828,1.53772249,4.671412934,0.199036671,1.074873954
Spirits,0.058,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,1.000454123,5.357073512,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.679761641,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.126704336,0.30183428,0.158553417,0.221054828,1.53772249,4.590871332,0.199036671,1.056341644
Spirits,0.059,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.983497273,5.266275656,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.668240257,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.124556805,0.30183428,0.158553417,0.221054828,1.53772249,4.513059953,0.199036671,1.038437549
Spirits,0.06,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.967105652,5.178504395,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.657102919,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.122480858,0.30183428,0.158553417,0.221054828,1.53772249,4.437842287,0.199036671,1.021130256
Spirits,0.061,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.951251461,5.09361088,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.64633074,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.120472975,0.30183428,0.158553417,0.221054828,1.53772249,4.365090774,0.199036671,1.004390416
Spirits,0.062,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.935908696,5.011455866,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.635906051,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.118529863,0.30183428,0.158553417,0.221054828,1.53772249,4.294686084,0.199036671,0.98819057
Spirits,0.063,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.921053002,4.931908948,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.625812304,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.116648436,0.30183428,0.158553417,0.221054828,1.53772249,4.226516464,0.199036671,0.972505006
Spirits,0.064,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.906661549,4.85484787,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.616033987,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.114825804,0.30183428,0.158553417,0.221054828,1.53772249,4.160477144,0.199036671,0.957309615
Spirits,0.065,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.89271291,4.780157903,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.606556541,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.113059254,0.30183428,0.158553417,0.221054828,1.53772249,4.096469804,0.199036671,0.942581775
Spirits,0.066,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.879186957,4.707731268,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.59736629,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.111346235,0.30183428,0.158553417,0.221054828,1.53772249,4.034402079,0.199036671,0.928300233
Spirits,0.067,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.866064763,4.637466622,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.588450376,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.10968435,0.30183428,0.158553417,0.221054828,1.53772249,3.974187123,0.199036671,0.914445006
Spirits,0.068,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.853328517,4.569268584,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.579796694,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.108071345,0.30183428,0.158553417,0.221054828,1.53772249,3.915743195,0.199036671,0.900997285
Spirits,0.069,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.840961437,4.5030473,0,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.571393843,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.106505094,0.30183428,0.158553417,0.221054828,1.53772249,3.858993293,0.199036671,0.887939353
Spirits,0.07,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.828947702,4.438718053,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.563231074,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.104983593,0.30183428,0.158553417,0.221054828,1.53772249,3.803864818,0.199036671,0.875254505
Spirits,0.071,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.817272382,4.376200897,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.555298242,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.10350495,0.30183428,0.158553417,0.221054828,1.53772249,3.750289257,0.199036671,0.862926977
Spirits,0.072,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.805921377,4.315420329,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.547585766,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.102067382,0.30183428,0.158553417,0.221054828,1.53772249,3.698201906,0.199036671,0.85094188
Spirits,0.073,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.794881358,4.256304982,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.540084591,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.100669198,0.30183428,0.158553417,0.221054828,1.53772249,3.647541606,0.199036671,0.839285142
Spirits,0.074,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.784139718,4.198787347,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.532786151,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.099308804,0.30183428,0.158553417,0.221054828,1.53772249,3.598250503,0.199036671,0.827943451
Spirits,0.075,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.773684522,4.142803516,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.525682336,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.097984686,0.30183428,0.158553417,0.221054828,1.53772249,3.55027383,0.199036671,0.816904205
Spirits,0.076,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.763504462,4.088292943,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.518765463,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.096695414,0.30183428,0.158553417,0.221054828,1.53772249,3.5035597,0.199036671,0.806155465
Spirits,0.077,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.75358882,4.03519823,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.512028249,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.09543963,0.30183428,0.158553417,0.221054828,1.53772249,3.458058925,0.199036671,0.795685914
Spirits,0.078,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.743927425,3.983464919,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.505463784,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.094216045,0.30183428,0.158553417,0.221054828,1.53772249,3.413724836,0.199036671,0.785484812
Spirits,0.079,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.734510622,3.933041313,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.499065508,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.093023436,0.30183428,0.158553417,0.221054828,1.53772249,3.37051313,0.199036671,0.775541967
Spirits,0.08,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.725329239,3.883878296,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.49282719,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.091860643,0.30183428,0.158553417,0.221054828,1.53772249,3.328381715,0.199036671,0.765847692
Spirits,0.081,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.716374557,3.835929181,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.486742903,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.090726561,0.30183428,0.158553417,0.221054828,1.53772249,3.287290583,0.199036671,0.756392782
Spirits,0.082,0.19028379,0.47296451,0.203747908,0.187239988,0.276155311,0.212347875,0.263180944,0.578201186,0.519953411,0.185204913,0.672257241,0.277492787,0.193112119,0.304855196,0.664756317,0.182862991,0.458458515,0.148491913,0.422979504,0.28556832,0.262708329,0.402824187,0.297438006,0.247653145,0.720996316,0.279143188,0.277579898,0.511715546,0.238686499,0,0.707638282,3.789149557,0.303743107,0.272830054,0.298713539,1.303154292,0.284939991,0.232835025,0.480807014,0.277492787,0.227602772,0.931634753,0.119577943,0.220171849,0.186278968,0.08962014,0.30183428,0.158553417,0.221054828,1.53772249,3.247201674,0.199036671,0.74716848
